"","age","c_charge_degree","race","age_cat","score_text","sex","priors_count","days_b_screening_arrest","decile_score","is_recid","two_year_recid","c_jail_in","c_jail_out","juv_fel_count","juv_misd_count","juv_other_count","is_violent_recid"
"5385",22,"M","Caucasian","Less than 25","Low","Male",0,-1,4,0,0,"2013-02-14 03:45:34","2013-02-15 08:13:09",0,0,0,0
"5386",38,"F","Caucasian","25 - 45","Low","Male",10,0,4,1,1,"2013-03-18 03:51:57","2013-03-18 02:08:29",1,0,0,1
"5387",36,"F","Hispanic","25 - 45","Low","Female",9,-1,1,1,1,"2014-01-24 04:17:47","2014-01-25 02:04:06",0,0,0,0
"5388",34,"F","African-American","25 - 45","Low","Female",5,-1,2,1,1,"2013-03-31 06:26:28","2013-04-09 11:12:28",0,0,0,0
"5389",18,"F","African-American","Less than 25","Medium","Male",4,7,5,1,1,"2014-08-06 11:52:54","2014-08-30 02:57:59",5,0,2,1
"5390",26,"F","Caucasian","25 - 45","Medium","Female",3,-1,6,1,1,"2013-08-09 07:27:19","2013-08-10 09:45:00",0,0,0,0
"5391",23,"F","Caucasian","Less than 25","Medium","Female",0,-1,6,0,0,"2013-08-10 08:22:47","2013-08-22 05:29:02",0,0,0,0
"5392",32,"M","Hispanic","25 - 45","Medium","Female",8,-8,5,1,1,"2013-12-10 07:35:56","2013-12-17 07:46:09",0,0,1,1
"5393",44,"M","Caucasian","25 - 45","Low","Male",1,0,1,1,1,"2014-01-30 04:51:13","2014-01-30 10:00:28",0,0,0,0
"5394",53,"F","Caucasian","Greater than 45","Low","Male",9,-1,4,1,1,"2013-04-14 05:05:29","2013-08-10 04:59:29",0,0,0,0
"5395",27,"F","African-American","25 - 45","Low","Male",4,0,4,1,1,"2014-09-28 03:54:48","2014-09-29 03:38:38",0,0,0,0
"5396",25,"F","Caucasian","25 - 45","Medium","Male",2,0,6,1,0,"2013-02-22 01:53:57","2013-02-22 09:26:25",0,0,0,0
"5397",19,"F","Caucasian","Less than 25","High","Male",1,-1,10,1,1,"2014-11-11 06:37:47","2014-11-19 09:44:57",0,1,3,0
"5398",53,"F","Caucasian","Greater than 45","Low","Male",0,-1,2,0,0,"2013-04-20 04:59:18","2013-05-01 05:05:32",0,0,0,0
"5399",39,"M","African-American","25 - 45","Low","Male",0,-3,3,0,0,"2013-02-01 03:49:12","2013-02-02 01:43:29",0,0,0,0
"5400",37,"F","Other","25 - 45","Low","Male",2,-1,4,1,1,"2013-12-09 01:26:29","2014-01-29 03:40:53",0,0,0,1
"5401",27,"F","African-American","25 - 45","High","Male",6,0,8,1,1,"2013-01-04 01:40:15","2013-01-04 06:08:10",1,0,0,0
"5402",21,"F","African-American","Less than 25","High","Female",2,-10,10,1,1,"2013-05-31 08:17:03","2013-06-01 08:46:09",0,0,0,0
"5403",24,"F","African-American","Less than 25","High","Female",7,-1,9,0,0,"2014-02-11 05:51:08","2014-02-12 08:36:39",0,0,0,0
"5404",33,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-03-09 04:50:20","2013-03-10 06:55:18",0,0,0,0
"5405",24,"M","Caucasian","Less than 25","Low","Female",1,-24,4,0,0,"2013-04-27 08:34:23","2013-04-28 02:23:03",0,0,4,0
"5406",46,"F","Caucasian","Greater than 45","Low","Male",1,-4,1,0,0,"2014-03-13 11:04:11","2014-03-14 09:08:46",0,0,0,0
"5407",32,"F","Hispanic","25 - 45","Medium","Male",7,-1,7,0,0,"2013-04-05 06:42:10","2013-04-06 10:10:09",0,0,0,0
"5408",24,"F","Hispanic","Less than 25","Low","Male",2,-25,3,0,0,"2013-02-28 01:07:46","2013-03-09 02:28:38",0,0,0,0
"5409",38,"F","Caucasian","25 - 45","Low","Female",0,-1,1,0,0,"2013-03-24 11:21:20","2013-03-27 03:17:46",0,0,0,0
"5410",30,"F","African-American","25 - 45","High","Male",13,0,10,1,1,"2014-03-03 05:50:58","2014-03-06 03:23:49",0,2,2,0
"5411",26,"M","African-American","25 - 45","High","Male",27,-1,9,1,1,"2014-12-13 04:48:31","2014-12-23 05:37:09",0,2,2,0
"5412",57,"F","Caucasian","Greater than 45","Low","Male",2,-28,1,0,0,"2013-01-10 01:43:25","2013-01-19 05:21:41",0,0,0,0
"5413",43,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-07-31 03:08:47","2013-08-02 04:52:57",0,0,0,0
"5414",22,"M","African-American","Less than 25","Medium","Male",0,0,6,0,0,"2013-03-13 01:52:20","2013-03-13 02:19:25",0,0,0,0
"5415",28,"M","African-American","25 - 45","High","Female",9,-12,9,1,1,"2013-07-25 10:07:15","2013-08-06 10:33:38",0,0,0,1
"5416",51,"F","Caucasian","Greater than 45","Low","Male",3,-1,4,0,0,"2013-02-15 09:25:26","2013-02-22 07:32:22",0,0,0,0
"5417",41,"F","Hispanic","25 - 45","Low","Male",3,-1,1,0,0,"2014-03-12 09:03:38","2014-03-13 10:10:37",0,0,0,0
"5418",24,"F","Caucasian","Less than 25","Medium","Male",1,-1,7,0,0,"2013-01-25 07:16:34","2013-01-26 07:21:49",0,0,0,0
"5419",48,"F","African-American","Greater than 45","Low","Male",3,-1,2,1,1,"2013-10-12 05:11:50","2013-10-13 07:23:52",0,0,0,0
"5420",26,"M","Caucasian","25 - 45","Low","Male",0,-1,3,1,1,"2014-07-19 04:58:02","2014-07-21 01:33:16",0,0,0,0
"5421",31,"F","African-American","25 - 45","Low","Male",6,0,2,1,1,"2013-12-28 07:07:14","2013-12-29 02:49:45",0,0,0,0
"5422",27,"M","African-American","25 - 45","High","Male",6,-1,10,0,0,"2013-02-02 06:25:19","2013-02-03 06:39:00",1,2,1,0
"5423",25,"M","African-American","25 - 45","Low","Male",0,-1,4,0,0,"2014-02-02 05:51:39","2014-02-03 01:14:41",0,0,0,0
"5424",56,"M","Caucasian","Greater than 45","Low","Male",3,0,3,0,0,"2013-05-14 03:48:04","2013-05-14 08:07:48",0,0,0,0
"5425",29,"M","African-American","25 - 45","Low","Female",1,-1,4,0,0,"2014-01-05 10:19:57","2014-01-07 03:49:53",0,0,0,0
"5426",30,"F","Caucasian","25 - 45","Low","Female",3,-1,3,1,1,"2014-08-26 05:40:32","2014-08-26 09:02:50",0,0,0,0
"5427",21,"F","African-American","Less than 25","High","Male",0,-1,8,0,0,"2013-04-09 02:31:10","2013-04-11 05:08:54",0,0,0,0
"5428",22,"F","Caucasian","Less than 25","Low","Male",1,-2,4,1,1,"2013-07-20 07:21:10","2013-07-21 01:46:41",0,0,0,0
"5429",28,"M","African-American","25 - 45","Low","Female",0,-1,2,0,0,"2013-09-23 11:18:27","2013-09-24 09:19:53",0,0,0,0
"5430",35,"F","African-American","25 - 45","Low","Male",2,0,1,0,0,"2014-02-06 12:45:53","2014-02-06 09:34:19",0,0,0,0
"5431",23,"F","Caucasian","Less than 25","Low","Male",0,-1,2,0,0,"2013-03-14 04:59:27","2013-03-15 06:34:10",0,0,0,0
"5432",48,"F","African-American","Greater than 45","High","Male",4,0,8,0,0,"2014-02-11 02:21:28","2014-02-11 08:51:24",0,0,0,0
"5433",22,"M","Caucasian","Less than 25","High","Male",4,-1,8,1,1,"2014-04-18 10:38:48","2014-04-21 08:08:26",0,1,2,0
"5434",37,"F","African-American","25 - 45","High","Male",2,0,9,0,0,"2013-02-17 12:47:03","2013-08-06 06:12:09",0,0,0,0
"5435",33,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0,"2014-02-03 01:54:41","2014-02-04 01:11:16",0,0,0,0
"5436",23,"F","African-American","Less than 25","Medium","Male",5,-1,7,1,1,"2014-03-01 09:22:26","2014-03-03 02:30:42",0,0,1,1
"5437",22,"M","African-American","Less than 25","Medium","Male",0,-1,7,1,1,"2014-06-21 09:10:14","2014-06-22 08:04:05",0,0,1,0
"5438",24,"F","African-American","Less than 25","Low","Male",0,0,4,0,0,"2014-01-16 12:57:15","2014-01-17 02:06:24",0,0,0,0
"5439",44,"M","African-American","25 - 45","Medium","Male",2,-1,7,0,0,"2013-01-25 06:09:54","2013-01-30 08:27:06",0,0,0,0
"5440",26,"M","African-American","25 - 45","Low","Female",0,-1,2,0,0,"2013-08-16 11:58:17","2013-08-17 01:12:43",0,0,0,0
"5441",29,"F","African-American","25 - 45","Medium","Male",2,-1,6,0,0,"2013-10-24 05:41:59","2013-10-26 03:05:42",0,0,0,0
"5442",26,"F","Hispanic","25 - 45","Low","Male",0,-1,2,0,0,"2013-05-27 07:12:07","2013-05-28 01:57:43",0,0,1,0
"5443",30,"M","Caucasian","25 - 45","Low","Male",1,-1,1,0,0,"2013-05-27 11:20:28","2013-05-28 08:51:19",0,0,0,0
"5444",23,"F","African-American","Less than 25","Medium","Male",1,-1,6,1,1,"2013-04-17 08:54:18","2013-04-21 04:37:02",0,0,0,0
"5445",42,"F","Other","25 - 45","Low","Male",1,-2,2,0,0,"2013-02-20 01:05:27","2013-02-21 07:53:53",0,0,0,0
"5446",28,"F","African-American","25 - 45","Low","Female",0,-1,3,1,1,"2013-03-17 06:10:24","2013-03-19 11:32:14",0,0,0,1
"5447",20,"F","African-American","Less than 25","Low","Male",0,-1,3,0,0,"2014-01-10 04:49:46","2014-01-21 07:13:32",0,0,0,0
"5448",24,"M","Caucasian","Less than 25","Medium","Female",7,-1,7,0,0,"2014-01-01 04:54:43","2014-01-02 08:10:06",0,2,0,0
"5449",36,"F","Other","25 - 45","Medium","Female",6,-21,7,1,1,"2014-02-13 03:07:18","2014-02-13 08:19:31",0,1,0,0
"5450",37,"F","African-American","25 - 45","Low","Male",6,-1,2,1,1,"2014-05-31 10:40:13","2014-06-01 08:20:00",0,0,0,0
"5451",21,"F","African-American","Less than 25","High","Female",1,-1,9,0,0,"2013-04-26 04:34:20","2013-04-30 05:46:51",0,0,0,0
"5452",27,"F","African-American","25 - 45","Medium","Male",8,-1,5,1,1,"2014-07-19 11:52:29","2014-08-14 05:28:51",0,0,0,1
"5453",26,"F","African-American","25 - 45","Low","Male",2,-1,4,1,1,"2013-08-26 11:16:52","2013-08-27 06:56:32",0,0,0,0
"5454",42,"M","Caucasian","25 - 45","Low","Male",0,0,1,0,0,"2013-10-13 01:34:58","2013-10-19 08:32:01",0,0,0,0
"5455",23,"F","African-American","Less than 25","High","Male",8,-1,10,1,1,"2014-01-03 10:20:12","2014-01-06 08:02:55",0,0,0,0
"5456",55,"M","Caucasian","Greater than 45","Low","Female",0,-3,1,0,0,"2014-02-09 09:45:01","2014-02-10 09:40:24",0,0,0,0
"5457",24,"F","Caucasian","Less than 25","Medium","Male",1,-1,6,1,1,"2013-10-22 06:22:21","2013-10-26 05:10:00",0,0,0,0
"5458",23,"M","African-American","Less than 25","Low","Male",0,0,4,0,0,"2013-05-03 03:57:46","2013-05-04 03:31:44",0,0,0,0
"5459",64,"F","African-American","Greater than 45","Low","Female",0,-1,1,0,0,"2013-04-26 07:02:44","2013-04-30 08:30:10",0,0,0,0
"5460",48,"M","Other","Greater than 45","Low","Male",0,-1,1,0,0,"2013-09-22 05:49:43","2013-09-24 04:27:36",0,0,0,0
"5461",39,"F","African-American","25 - 45","Medium","Female",0,0,5,1,1,"2013-02-22 12:24:36","2013-04-21 04:55:49",0,0,0,0
"5462",30,"M","Caucasian","25 - 45","Low","Male",0,-1,2,0,0,"2013-05-25 09:00:36","2013-05-26 08:33:54",0,0,0,0
"5463",22,"M","African-American","Less than 25","Low","Female",1,-3,4,0,0,"2014-01-04 01:34:33","2014-01-04 01:28:25",0,0,0,0
"5464",20,"F","African-American","Less than 25","Medium","Male",2,0,6,1,1,"2014-10-14 03:01:08","2014-12-11 10:14:47",0,0,0,0
"5465",21,"F","African-American","Less than 25","Low","Male",0,-1,4,1,1,"2013-11-04 03:52:02","2013-11-08 09:12:43",0,0,0,0
"5466",24,"F","Caucasian","Less than 25","Low","Male",0,0,4,0,0,"2013-10-17 02:19:04","2013-10-17 07:42:29",0,0,0,0
"5467",30,"M","African-American","25 - 45","Medium","Male",3,-1,7,0,0,"2013-04-28 04:58:10","2013-11-20 09:13:09",0,0,0,0
"5468",51,"F","African-American","Greater than 45","High","Male",12,21,8,1,1,"2014-06-20 11:16:45","2014-11-19 02:03:02",0,0,0,0
"5469",21,"F","African-American","Less than 25","High","Male",1,-1,10,1,1,"2013-12-25 06:34:10","2013-12-27 06:20:00",1,0,2,0
"5470",31,"F","African-American","25 - 45","High","Male",1,-1,10,0,0,"2013-09-11 03:42:34","2013-09-12 01:29:57",0,0,0,0
"5471",23,"M","African-American","Less than 25","Medium","Male",2,-1,7,1,1,"2013-02-16 06:08:37","2013-02-20 05:21:23",0,0,0,0
"5472",23,"M","Hispanic","Less than 25","Medium","Male",0,-1,7,0,0,"2013-02-26 01:06:53","2013-02-27 01:44:17",0,0,0,0
"5473",32,"F","African-American","25 - 45","Low","Male",4,-1,4,1,1,"2013-11-15 06:14:29","2013-11-16 08:19:43",0,0,0,0
"5474",28,"F","African-American","25 - 45","Medium","Male",11,-1,6,1,1,"2013-02-06 02:17:29","2013-02-08 07:30:37",0,0,0,1
"5475",24,"F","African-American","Less than 25","Low","Male",0,-1,2,0,0,"2014-02-14 01:26:06","2014-02-15 08:43:50",0,0,1,0
"5476",19,"F","African-American","Less than 25","Low","Female",1,-1,4,1,1,"2014-12-06 04:25:55","2014-12-08 09:29:05",0,0,0,0
"5477",31,"M","Other","25 - 45","Low","Male",1,0,1,0,0,"2013-11-27 03:46:11","2013-11-28 02:38:00",0,0,0,0
"5478",29,"F","African-American","25 - 45","Low","Male",3,0,4,1,1,"2013-02-20 01:28:43","2013-02-20 01:32:44",0,0,0,1
"5479",41,"F","African-American","25 - 45","Medium","Male",6,-1,6,1,1,"2013-12-01 04:32:59","2014-01-09 09:57:03",0,0,0,0
"5480",28,"M","African-American","25 - 45","Low","Male",4,-1,3,1,1,"2013-11-07 07:17:15","2013-12-11 09:33:15",0,0,0,1
"5481",29,"F","Caucasian","25 - 45","Low","Male",6,-1,4,1,1,"2014-03-27 09:27:38","2014-03-28 01:15:07",0,0,0,0
"5482",49,"F","Caucasian","Greater than 45","Medium","Male",0,-1,5,0,0,"2013-02-13 05:22:26","2013-02-14 10:04:07",0,0,0,0
"5483",42,"M","Caucasian","25 - 45","Low","Male",0,0,1,0,0,"2014-03-26 12:42:13","2014-03-26 08:34:43",0,0,0,0
"5484",38,"M","African-American","25 - 45","Low","Male",4,-1,2,0,0,"2013-09-25 11:38:59","2013-09-26 07:54:40",0,0,0,0
"5485",22,"F","African-American","Less than 25","Medium","Male",3,-1,6,1,1,"2013-11-16 08:07:41","2013-12-02 09:03:52",0,0,1,0
"5486",46,"M","Caucasian","Greater than 45","Low","Male",0,-1,2,1,1,"2013-01-20 10:33:19","2013-02-27 05:23:34",0,0,0,0
"5487",38,"F","African-American","25 - 45","Low","Male",0,-1,3,1,1,"2013-11-10 04:15:23","2013-11-11 07:49:19",0,0,0,0
"5488",36,"F","African-American","25 - 45","Medium","Male",0,-1,6,0,0,"2013-10-22 05:43:33","2013-10-23 01:34:32",0,0,0,0
"5489",22,"F","Caucasian","Less than 25","High","Male",6,-1,9,1,1,"2013-08-26 09:12:08","2013-08-27 07:05:54",0,0,0,0
"5490",29,"M","African-American","25 - 45","High","Male",11,-1,10,0,0,"2013-02-27 10:06:03","2013-02-28 07:41:24",0,0,0,0
"5491",39,"M","African-American","25 - 45","Low","Male",2,-1,2,0,0,"2013-04-21 04:21:02","2013-04-22 06:59:21",0,0,0,0
"5492",47,"M","Caucasian","Greater than 45","Low","Male",0,-1,2,0,0,"2013-05-13 09:39:07","2013-05-16 06:45:19",0,0,0,0
"5493",26,"F","African-American","25 - 45","High","Male",7,-1,10,1,1,"2013-02-22 05:14:38","2013-02-24 02:35:53",0,0,0,0
"5494",21,"F","African-American","Less than 25","Medium","Female",0,-4,5,1,1,"2013-01-31 03:17:16","2013-02-04 12:31:23",0,0,0,0
"5495",63,"M","African-American","Greater than 45","Low","Male",2,-1,1,0,0,"2014-03-28 11:14:31","2014-03-30 04:46:03",0,0,0,0
"5496",27,"F","African-American","25 - 45","Low","Male",2,-1,2,1,1,"2013-12-25 11:06:09","2013-12-26 08:38:14",0,0,0,0
"5497",55,"M","Caucasian","Greater than 45","Medium","Male",27,-1,5,0,0,"2014-03-29 08:00:47","2014-03-31 03:18:41",0,0,0,0
"5498",54,"M","Other","Greater than 45","Low","Male",2,-1,2,1,1,"2013-09-07 05:25:52","2013-09-08 06:43:55",0,0,0,1
"5499",26,"F","Caucasian","25 - 45","Medium","Male",0,-1,5,1,1,"2014-11-25 10:53:47","2014-11-27 04:43:56",0,0,0,0
"5500",37,"M","Caucasian","25 - 45","Low","Male",1,-9,2,0,0,"2013-11-05 05:01:02","2013-11-06 01:55:26",0,0,0,0
"5501",34,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0,"2013-02-11 04:22:25","2013-02-12 07:48:00",0,0,0,0
"5502",48,"F","Hispanic","Greater than 45","Low","Female",4,-6,1,1,1,"2014-06-27 05:16:22","2014-06-28 12:59:23",0,0,0,0
"5503",25,"F","African-American","25 - 45","Medium","Male",2,-1,7,1,1,"2014-10-19 09:45:50","2014-12-08 08:36:29",1,1,0,0
"5504",57,"F","Other","Greater than 45","Low","Male",0,-1,1,1,0,"2013-09-10 09:26:23","2013-09-11 01:40:45",0,0,0,1
"5505",21,"F","Hispanic","Less than 25","Low","Male",0,-1,3,1,1,"2014-08-06 08:12:37","2014-08-08 04:02:26",0,0,0,0
"5506",32,"F","African-American","25 - 45","High","Male",8,-1,9,0,0,"2013-09-16 06:50:38","2013-09-17 07:08:30",0,0,1,0
"5507",25,"F","African-American","25 - 45","High","Female",5,-1,9,1,1,"2013-04-23 11:49:35","2013-04-24 07:42:26",0,0,0,0
"5508",33,"F","African-American","25 - 45","Low","Female",2,-1,3,1,1,"2014-03-05 03:53:31","2014-03-07 05:21:34",0,0,0,0
"5509",26,"F","African-American","25 - 45","Medium","Male",2,-1,5,1,1,"2013-08-20 08:29:26","2013-09-11 05:35:26",0,0,0,1
"5510",29,"M","African-American","25 - 45","Low","Male",2,-1,4,0,0,"2013-05-07 03:17:19","2013-05-10 09:37:44",0,0,0,0
"5511",28,"M","Caucasian","25 - 45","Low","Male",6,0,4,1,1,"2013-03-16 12:00:09","2013-03-18 07:35:27",0,0,0,0
"5512",53,"F","African-American","Greater than 45","Medium","Male",20,-3,5,0,0,"2013-10-15 06:39:17","2013-10-18 10:33:48",0,0,0,0
"5513",57,"M","Hispanic","Greater than 45","Low","Male",1,-15,1,0,0,"2013-02-24 05:08:09","2013-02-25 07:21:44",0,0,0,0
"5514",27,"F","Caucasian","25 - 45","Low","Male",0,-1,2,0,0,"2013-04-15 06:32:03","2013-05-29 01:43:59",0,0,0,0
"5515",48,"F","Caucasian","Greater than 45","Low","Male",0,-1,2,0,0,"2014-01-23 09:26:28","2014-01-24 09:36:51",0,0,0,0
"5516",29,"M","Hispanic","25 - 45","Low","Male",0,0,2,1,1,"2014-10-01 04:15:08","2014-10-04 09:16:33",0,0,0,1
"5517",25,"M","Caucasian","25 - 45","Low","Male",1,0,4,1,1,"2014-09-22 03:22:32","2014-09-25 04:34:12",0,0,0,1
"5518",67,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-05-03 11:25:26","2013-05-05 07:13:44",0,0,0,0
"5519",29,"M","African-American","25 - 45","Medium","Male",2,0,5,1,0,"2013-11-16 02:35:51","2013-11-16 07:53:22",0,0,1,0
"5520",53,"F","African-American","Greater than 45","Low","Female",3,-1,2,0,0,"2013-05-22 02:23:12","2013-05-24 09:54:10",0,0,0,0
"5521",49,"F","African-American","Greater than 45","Low","Male",0,-4,1,0,0,"2013-03-14 11:29:26","2013-03-15 07:01:59",0,0,0,0
"5522",44,"M","Caucasian","25 - 45","Low","Female",0,-1,1,1,0,"2013-11-01 08:05:38","2013-11-02 01:19:24",0,0,0,0
"5523",55,"F","Hispanic","Greater than 45","Low","Female",0,-1,1,0,0,"2014-03-21 08:37:59","2014-03-22 01:21:06",0,0,0,0
"5524",26,"F","African-American","25 - 45","High","Male",10,-1,8,1,1,"2014-12-07 09:09:11","2014-12-09 10:26:04",1,0,0,0
"5525",46,"M","African-American","Greater than 45","Low","Male",0,-1,1,1,0,"2013-12-30 05:41:40","2013-12-31 01:23:54",0,0,0,0
"5526",30,"F","Caucasian","25 - 45","Low","Male",1,-1,3,1,1,"2013-05-06 06:10:36","2013-05-07 01:19:32",0,0,0,0
"5527",48,"F","African-American","Greater than 45","Medium","Female",0,-1,6,1,1,"2014-06-22 10:10:01","2014-07-02 03:07:22",0,0,0,1
"5528",77,"M","African-American","Greater than 45","Low","Male",1,-1,1,1,1,"2014-03-31 05:06:08","2014-04-02 12:46:17",0,0,0,1
"5529",21,"F","African-American","Less than 25","High","Male",2,-1,10,1,1,"2013-09-12 11:37:23","2013-09-13 11:41:13",0,2,2,0
"5530",54,"F","African-American","Greater than 45","Low","Male",4,-1,3,1,1,"2013-10-11 04:00:54","2013-10-14 05:36:08",0,0,0,0
"5531",54,"F","Caucasian","Greater than 45","Low","Male",3,-1,2,0,0,"2013-04-24 09:17:57","2013-04-25 01:20:58",0,0,0,0
"5532",26,"F","African-American","25 - 45","High","Male",15,-1,9,0,0,"2014-01-21 04:59:27","2014-03-05 04:11:04",0,0,0,0
"5533",23,"F","African-American","Less than 25","High","Male",8,0,9,1,1,"2013-04-27 05:08:36","2014-01-07 06:58:24",0,1,1,0
"5534",39,"F","Caucasian","25 - 45","Low","Male",2,0,2,0,0,"2013-11-15 03:22:59","2013-12-03 11:40:11",0,0,0,0
"5535",35,"F","Hispanic","25 - 45","Medium","Male",13,-1,7,0,0,"2013-11-05 06:09:03","2013-11-09 09:07:35",0,0,0,0
"5536",29,"M","African-American","25 - 45","Low","Male",1,-1,1,1,1,"2013-09-14 02:30:23","2013-09-15 01:33:56",0,0,0,0
"5537",30,"M","African-American","25 - 45","Low","Male",9,-1,4,1,1,"2014-02-05 02:24:40","2014-02-06 09:14:07",1,0,0,0
"5538",41,"F","African-American","25 - 45","Low","Male",6,-1,3,1,0,"2013-09-05 03:59:11","2013-09-11 05:35:17",0,0,0,0
"5539",32,"M","African-American","25 - 45","High","Male",1,-1,10,0,0,"2013-10-13 09:56:52","2014-02-05 11:25:55",0,0,0,0
"5540",48,"M","African-American","Greater than 45","Medium","Male",12,-24,6,0,0,"2013-03-16 12:22:49","2013-03-16 01:38:12",0,0,0,0
"5541",52,"M","African-American","Greater than 45","Medium","Male",0,-1,6,1,1,"2014-11-27 09:00:13","2014-12-01 10:10:14",0,0,0,1
"5542",31,"F","African-American","25 - 45","Low","Male",3,0,1,1,1,"2013-09-06 12:54:06","2013-09-06 09:10:00",0,1,0,0
"5543",22,"F","Caucasian","Less than 25","Medium","Male",1,-1,5,1,1,"2013-09-16 07:00:48","2013-09-17 12:10:48",0,0,3,0
"5544",46,"M","Caucasian","Greater than 45","Low","Female",0,0,1,0,0,"2013-09-07 12:48:05","2013-09-07 09:24:33",0,0,0,0
"5545",29,"F","African-American","25 - 45","Low","Male",7,-1,4,1,1,"2014-05-06 07:36:42","2014-05-07 08:47:54",0,0,0,0
"5546",22,"F","African-American","Less than 25","Medium","Female",0,-2,7,0,0,"2013-05-07 04:52:05","2013-05-08 01:00:04",0,0,0,0
"5547",39,"F","African-American","25 - 45","Low","Male",8,-1,4,0,0,"2013-04-11 02:07:58","2013-05-21 06:41:12",0,0,0,0
"5548",35,"F","African-American","25 - 45","Medium","Male",9,-1,6,0,0,"2013-08-14 03:08:13","2013-08-15 07:53:31",0,0,0,0
"5549",26,"M","African-American","25 - 45","Low","Male",1,0,1,0,0,"2014-01-21 01:53:43","2014-02-04 07:20:36",0,0,0,0
"5550",27,"F","African-American","25 - 45","Low","Male",1,0,2,1,0,"2013-02-27 12:25:38","2013-02-27 02:41:09",0,0,0,0
"5551",27,"F","African-American","25 - 45","High","Male",5,-28,10,1,1,"2014-05-27 08:49:05","2014-06-24 11:02:54",0,0,0,1
"5552",34,"F","Caucasian","25 - 45","High","Female",10,22,9,1,1,"2014-09-18 11:18:42","2014-10-02 09:03:17",0,0,0,1
"5553",32,"M","African-American","25 - 45","Low","Female",0,0,1,1,1,"2014-12-17 01:46:31","2014-12-17 08:04:44",0,0,0,1
"5554",25,"F","African-American","25 - 45","High","Male",5,-1,9,1,1,"2013-03-11 09:55:25","2013-03-16 07:55:14",0,0,1,0
"5555",22,"M","Caucasian","Less than 25","Medium","Male",2,-1,5,1,1,"2014-03-27 08:50:11","2014-04-21 05:34:22",0,0,1,0
"5556",52,"F","African-American","Greater than 45","High","Male",7,-1,9,1,1,"2013-04-23 04:49:37","2013-08-19 02:59:15",0,0,0,1
"5557",21,"F","African-American","Less than 25","High","Male",2,0,10,1,1,"2013-09-13 06:24:14","2013-09-14 04:42:09",0,0,0,1
"5558",28,"F","African-American","25 - 45","High","Male",11,-1,9,1,1,"2014-05-14 11:19:30","2014-05-16 03:45:44",0,1,0,0
"5559",26,"F","Hispanic","25 - 45","Medium","Male",0,-1,6,0,0,"2013-08-25 01:25:15","2013-08-25 05:58:19",0,0,0,0
"5560",23,"M","Caucasian","Less than 25","Low","Male",4,-1,4,1,1,"2013-10-03 10:35:19","2013-10-11 06:19:02",0,1,0,0
"5561",31,"M","African-American","25 - 45","Low","Male",1,-1,1,0,0,"2013-05-11 03:14:46","2013-05-12 07:01:24",0,0,0,0
"5562",34,"M","Caucasian","25 - 45","Medium","Male",1,-1,5,0,0,"2013-05-26 09:18:06","2013-05-27 06:09:09",0,0,0,0
"5563",32,"M","African-American","25 - 45","Low","Male",0,-1,4,0,0,"2013-04-06 10:24:59","2013-04-07 01:32:06",0,0,0,0
"5564",50,"M","Caucasian","Greater than 45","Low","Female",0,-3,3,1,1,"2013-08-09 01:00:46","2013-08-09 06:29:32",0,0,0,1
"5565",27,"M","African-American","25 - 45","Medium","Male",1,-1,5,0,0,"2013-04-12 09:18:59","2013-04-13 08:25:20",0,0,0,0
"5566",26,"F","African-American","25 - 45","Low","Female",4,-1,3,0,0,"2014-01-16 09:09:35","2014-01-18 12:04:24",0,1,0,0
"5567",27,"F","African-American","25 - 45","Medium","Male",4,-1,5,1,1,"2014-10-26 10:19:20","2014-10-28 04:09:18",1,0,0,1
